100
100
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.421884995403549	1.203006866077441	1.4168000456369811	1.428904120619539	1.883454208262751	1.7227892776266889	1.486541825541796	1.3510697074376519	1.3992170553352694	1.4029687623426281	1.390351224946216	1.1879180116640855	1.2635541611757772	1.474050178194511	1.3076519213587703	1.4413709207132157	1.4707414822156906	1.6932655504745986	1.7310219485054636	1.3268295175549014	1.5600324322708192	1.481400907254282	1.404418505133121	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.9822552109465728	1.8280497003378957	1.7342051062134047	1.8436878417372515	1.6589164661259637	1.6855976194253983	1.738748945612009	1.6497751340525595	1.962847307041172	1.8811171624438836	-1.0	1.3709646669106523	1.4171769621313366	1.4714238724113748	1.4271702299413376	-1.0	-1.0	-1.0	-1.0	-1.0	1.728296914450337	1.7484062021024553	1.6699127166468037	1.8072088200549772	1.7971169693199043	1.6604271213292252	1.7524575949456083	1.630152891214001	1.9214086075245933	1.7786272804273138	1.8365950649431364	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.8866257178161472	1.9485815217629965	-1.0	-1.0	-1.0	1.3724348093366814	1.695364148802093	1.6758196310656825	1.7679036548033704	1.1018213108518287
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3148796059676546	1.365555022984105	1.3381140225089554	1.387755532288842	1.3323263220242487	1.4134996170397396	1.2815401851576318	1.3196511792595087	1.3255152370791887	1.1654814869056467	1.2992311428633865	1.2730407799312045	1.1798017939778869	1.4090059798739798	1.4295606219418309	1.4484456358931386	1.4619034622277451	1.28741709800427	1.290754290589493	1.5899897424066738	1.3407068740203156	1.4435235500685026	1.2677693666368437	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4738412784547965	1.4515149253766415	1.3858034985830072	1.4034443298741675	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4314013092048887	-1.0	-1.0	-1.0	1.4937021761627247	1.3022545231298432	1.332328879227034	1.3095897321890386	1.429537308147873
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3854626686414016	1.4961792875600832	1.3841054370693326	1.4644801907544556	1.363563158224214	1.1117804804454494	1.3095074781765925	1.2823341807952109	1.2779625294811239	1.4159783342387335	1.1766041739224324	1.4402217021021442	1.6057825483976536	1.299190753163998	1.445078026940535	1.484667826530826	1.4050491741327682	1.3615324377654119	1.158582796083558	1.3710110652937313	1.332032397304177	1.5378588219157732	1.3124600749457933	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.5324049774445103	1.4847284570801322	1.4833176521668046	1.3809877098356522	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.5478113204904806	-1.0	-1.0	-1.0	1.217378495587399	1.2964239188449045	1.465289562146148	1.462816233638133	1.371752408795384
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4497456253923267	1.3567574467657313	1.3374984103029892	1.3222731456392787	1.4378487162114906	1.459717172463714	1.4555812741937457	1.3503913017239577	1.4588535047450935	1.2905960814344488	1.3371003345795887	1.4138219974002184	1.3620112730615332	1.5721288510905984	1.3307842355904531	1.4098250888055672	1.3022660910745796	1.4497161475918798	1.3304813073275714	1.3266362473576818	1.635463075342382	1.40212139436762	1.24272378449047	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2704583481726532	1.3962284375471115	1.3440493868284182	1.2437965380200744	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3862946218168002	-1.0	-1.0	-1.0	1.2613572106026245	1.1568278318687217	1.353436478596735	1.2300279339129898	1.2306691196924835
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4552366735048623	1.556874878225	1.3176769918518818	1.2908351571561176	1.3910262146409609	1.4329788786189586	1.4393724696752837	1.3919424056456864	1.4166667718986683	1.5356873291648843	1.312905803202084	1.4337840634543222	1.4499030266446007	1.216786391876101	1.1462235402360568	1.3316539307765438	1.184315347781227	1.3387372280821173	1.3980550512654337	1.304620556619797	1.489159555054053	1.3471903663819154	1.4336259282171675	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2792652960748525	1.4699412415721866	1.321701150823599	1.3053889128043599	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4272728880892798	-1.0	-1.0	-1.0	1.3206327127282764	1.3679674982299956	1.4534434482805794	1.454068837415546	1.2880757300314785
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2559789394441192	1.317781448341361	1.3772238470002907	1.2333063404619056	1.8042140816908454	1.6977879887964618	1.2370215712396238	1.244098930946279	1.442111575637698	1.2626738705030331	1.3418720875800227	1.38851316277618	1.3413462395495426	1.267457764549423	1.4148773753943893	1.2886697798421236	1.3087299128162142	1.8531322885078714	1.8895285378428268	1.3714522109252107	1.5025901271662887	1.3855360731152346	1.2472330264898526	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.7760076144008383	1.6545707208838747	1.8976685574617977	1.763850126889974	1.7316733589869204	1.8583579228593632	1.837591832628026	1.7104877611207632	1.9153286660782778	1.8896313059199699	-1.0	1.3859273082471117	1.3034892298636698	1.4099526667689568	1.4278789125632347	-1.0	-1.0	-1.0	-1.0	-1.0	1.9235016117470078	1.5667163474383692	1.7720866644861886	1.6952137991019176	1.7961041359717447	1.9539805769025207	1.7338732670509884	1.883084766392779	1.6433621769372149	1.7209411085216133	1.594457249278958	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.6897129107235855	1.6418774005468977	-1.0	-1.0	-1.0	1.4051436312200305	1.966923308783332	1.9074286141788743	1.777094962661823	1.3251959999921716
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3183254975743504	1.4699200479896182	1.2914935952014672	1.494712326157631	1.4332070644744925	1.4856399464168741	1.5367620454756292	1.45332770349023	1.5392154703783365	1.2593406235043223	1.2589909757921018	1.5007976947693336	1.2446388797792687	1.3444364239864226	1.2477906461560928	1.3403615229085537	1.4094916382376295	1.304556545389956	1.337930753313536	1.4360632381518514	1.5166076042487682	1.3077056061080188	1.6060999541194017	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.2668362398387634	1.254222233371773	1.4070607885141642	1.4617445610817918	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.5234860295241828	-1.0	-1.0	-1.0	1.485094988022966	1.3754958612372683	1.410557103223315	1.5214684020001974	1.3361924856767058
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4353320832404457	1.558377398628349	1.3902856486748907	1.301383288783544	1.69393658584104	1.9075147248403614	1.3658644655474301	1.3622238802638131	1.1891121978235644	1.1298661833432355	1.2738520240484394	1.2612970566489623	1.4175586994636997	1.4593855516688328	1.3584095597651693	1.5147705111767296	1.4057625081534917	1.7992889913899934	1.8937349779954202	1.546621928989591	1.4518627430201896	1.477880534927368	1.4099807045017831	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.8737021401706675	1.7437794875624735	1.7383554126698237	1.7801589850777775	1.89531424639213	1.697741720406668	1.8218837393823684	1.7792657884066128	1.7303704176779304	1.8548961650885663	-1.0	1.3051454506691456	1.3603648098326435	1.4081478454213427	1.319208565896143	-1.0	-1.0	-1.0	-1.0	-1.0	1.8343911416561887	1.624669116006412	1.7920851487338112	1.7624737803402537	1.6830015298317496	1.7542365364286394	1.6921427578063786	1.7484567344499389	1.8690545125340585	1.7000697367449282	1.6952933126779344	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.6823126265197548	1.5396861314963026	-1.0	-1.0	-1.0	1.3300639732550306	1.8285247311738775	1.762804221230838	1.6317842153423499	1.2520192897135654
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3564832735664993	1.386101732974178	1.399498881842931	1.382338189855695	1.2581504494523814	1.4549218104997728	1.4493844251997516	1.3336171352334198	1.202905406360366	1.33271355990696	1.3297860087948077	1.4194279142348385	1.2853267016247334	1.4372652995905133	1.2847107639878523	1.3925515461952631	1.2631982214450959	1.273392059224253	1.2862115223614632	1.372604634930265	1.2262688864134175	1.5598193103136146	1.3586696701939982	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.4560865060369812	1.518622545181079	1.3456707587397998	1.5391601910521022	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.299641401507627	-1.0	-1.0	-1.0	1.5041566680318812	1.3596849993595967	1.4885613139691263	1.2999331256046662	1.2826231243743367
-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.366922195646874	1.128898544043097	1.3475676094983657	1.450313558683301	1.3530747110652306	1.390694271961725	1.4319844564127702	1.3364390323874749	1.5774074941111502	1.3845092947018354	1.460408599824723	1.560204268459799	1.4588704166864974	1.4151168959485743	1.4848110409673707	1.3703408923228173	1.3714309697233626	1.3377224714203368	1.376857672638561	1.4581809249192734	1.3974566011296445	1.4185365043352083	1.3685417509094455	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.3279631799040283	1.5307880873442037	1.2098556642590612	1.339014382189539	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.435292588963067	-1.0	-1.0	-1.0	1.2304160383336504	1.3979561899372746	1.1660144851163479	1.4783245287239692	1.2151551569276329
